
11:37:51,19.7470,102.0940,0.0000
11:47:52,19.7410,102.1080,0.0000
11:57:52,19.7350,102.0960,0.0000
12:07:52,19.7230,102.0990,0.0000
12:17:53,19.7150,102.0790,0.0000
12:27:53,19.7030,102.0830,0.0000
12:37:54,19.6850,102.0920,0.0000
12:47:54,19.6750,102.1060,0.0000
12:57:54,19.6350,102.0900,0.0000
13:07:55,19.6390,102.1000,0.0000
13:17:55,19.6280,102.0920,0.0000
13:27:56,19.6330,102.0970,0.0000
13:37:56,19.6240,102.0540,0.0000
13:47:56,19.5960,102.0480,0.0000
13:57:57,19.6030,102.0440,0.0000
